,time,hallprobe,pulsedwire
2478,0.002697402901906641,3.71744477863684,3.7221793644268226
2479,0.002697800174870036,3.7188647275258475,3.7236147101283965
2480,0.0026981975077572844,3.720292823412962,3.7250566895711255
2481,0.0026985948888383245,3.72172747152786,3.7265052485132975
2482,0.0026989923945931514,3.7231790697730465,3.7279683120420777
2483,0.002699389940163156,3.7246360811243577,3.729441440460762
2484,0.0026997875124776987,3.7260967285520046,3.7309174408447463
2485,0.002700185186676196,3.7275712276990274,3.7323952975214425
2486,0.002700582876559461,3.7290478592817964,3.7338850245706574
2487,0.0027009804952580147,3.7305148128869483,3.7353765452285073
2488,0.002701378204780752,3.7319941145708864,3.736871126930787
2489,0.0027017759169176174,3.733473771660782,3.7383711366135093
2490,0.002702173704126871,3.7349636352807436,3.739880554387984
2491,0.002702571484773993,3.7364526067406216,3.7413961222423016
2492,0.00270296932182595,3.7379492467675095,3.7429109055186602
2493,0.0027033672074336544,3.739452488232237,3.7444306802085148
2494,0.0027037650609345078,3.7409513645827657,3.745954889683246
2495,0.002704162953446191,3.74245554468374,3.747479146656864
2496,0.0027045608836281263,3.743964846275694,3.749013675739517
2497,0.002704958850139735,3.745479087099162,3.750549346135259
2498,0.0027053567700059196,3.7469869862045293,3.752084577678493
2499,0.002705754712098893,3.748497907171834,3.7536220897446166
2500,0.002706152672899638,3.7500113715699794,3.755158127594232
2501,0.0027065506489561647,3.7515269100808415,3.756700588851976
2502,0.0027069486368835128,3.7530440624992707,3.7582381959074747
2503,0.0027073466406095765,3.7545633628455,3.759777588085546
2504,0.002707744566427929,3.756072071182894,3.7613077820951957
2505,0.0027081424814345174,3.757579309597699,3.7628403425908017
2506,0.0027085403876469117,3.75908535239041,3.764361842048475
2507,0.0027089382783957346,3.7605892928201876,3.7658869545697957
2508,0.0027093361472126953,3.7620902514851093,3.7674095044874805
2509,0.0027097339878305905,3.7635873763221754,3.768928175601573
2510,0.0027101318014291285,3.7650808277197148,3.7704415335402244
2511,0.0027105295805681003,3.7665695941376947,3.7719444609343977
2512,0.0027109273180754108,3.7680527004879742,3.7734503865437024
2513,0.0027113251031732535,3.7695422770492777,3.774944060275501
2514,0.002711722855862614,3.7710274474880037,3.7764363876705653
2515,0.002712120571111632,3.7725075276932483,3.777915565216844
2516,0.0027125182452002023,3.7739820118949945,3.7793947352675157
2517,0.00271291587288901,3.7754501877776874,3.7808571662324906
2518,0.002713313449138485,3.77691137018243,3.7823185666243933
2519,0.002713710969053506,3.778364893588786,3.783768009132928
2520,0.0027141084271068688,3.7798100065409774,3.785214062192828
2521,0.0027145058176104987,3.7812459357120933,3.7866426811291842
2522,0.0027149032221734444,3.7826837763293533,3.7880736571710694
2523,0.0027153005677408876,3.784113596163187,3.789490591451406
2524,0.002715697845431498,3.785534187744635,3.790896066239249
2525,0.0027160950469672027,3.7869444256214986,3.792289617613079
2526,0.0027164921719190173,3.788344251470748,3.793677367767588
2527,0.002716889218886037,3.7897334748312432,3.7950584307268938
2528,0.002717286267196987,3.7911228809068525,3.796429544472674
2529,0.002717683236249593,3.792501511347214,3.7977916158705436
2530,0.0027180801258829858,3.793869344281193,3.7991383695572676
2531,0.002718476935098434,3.795226243925487,3.800478237207712
2532,0.002718873647634723,3.7965699994727804,3.8018030026318987
2533,0.00271927027141467,3.7979016880765135,3.803112890673971
2534,0.002719666797523429,3.799220097711241,3.8044059975004867
2535,0.0027200632179845597,3.800524143933144,3.8056886263168046
2536,0.002720459621886196,3.8018259387949995,3.8069567997725393
2537,0.002720855929765556,3.8031146788669923,3.8082147265610877
2538,0.0027212521428693773,3.804390533650425,3.809453690466497
2539,0.0027216482618746527,3.805653595186328,3.8106758595921093
2540,0.0027220442708217963,3.8069016936757647,3.8118822573535662
2541,0.0027224401782033718,3.8081359837324484,3.8130775640546735
2542,0.0027228359864726382,3.809356798891202,3.8142512853421393
2543,0.0027232316904683682,3.8105634374530823,3.8154131806933194
2544,0.0027236272846606767,3.811755147597795,3.816558690948552
2545,0.002724022772039053,3.8129323357639477,3.8176859814096282
2546,0.002724418148045531,3.814094382269358,3.818800806903303
2547,0.0027248134078205134,3.8152406264234635,3.8198974419546112
2548,0.0027252085534486,3.8163713516397326,3.82097670155827
2549,0.002725603579533964,3.8174858243238177,3.8220345516797773
2550,0.002725998489334209,3.8185844873662194,3.823080547844313
2551,0.002726393285939369,3.819667760875005,3.8241094050600792
2552,0.002726787956205073,3.820733857796117,3.825125727086945
2553,0.0027271824957074134,3.821782176673318,3.8261151529474575
2554,0.0027275769087429422,3.8228133016481953,3.8270908673385176
2555,0.002727971190619636,3.8238265948126204,3.8280513899090955
2556,0.002728365343790753,3.824822389701414,3.828989291881253
2557,0.002728759363430212,3.825800030180501,3.829911791576938
2558,0.002729153246320624,3.8267590788271644,3.830810577007772
2559,0.002729546996456912,3.827700078774611,3.8316823386596943
2560,0.0027299406017336544,3.8286213842198675,3.8325450978699407
2561,0.002730334075033809,3.8295247466763978,3.8333875090222587
2562,0.0027307273970731565,3.83040754434179,3.834213343367639
2563,0.002731120573555857,3.8312705527300706,3.835019149406882
2564,0.00273151360030735,3.832113204285264,3.8358035667593384
2565,0.002731906544996679,3.8329446990095377,3.8365746375644814
2566,0.002732299316758774,3.8337526832651934,3.8373249356912944
2567,0.002732691914188372,3.834536965998746,3.838053361677197
2568,0.0027330844088090155,3.8353072712538916,3.8387583346869336
2569,0.002733476712723004,3.836051648824258,3.8394436869793838
2570,0.0027338689002292115,3.8367802000762,3.8401041165514367
2571,0.0027342608875669614,3.837481537256056,3.840744736869485
2572,0.0027346527463499495,3.8381653966644707,3.8413598069472488
2573,0.0027350443961769895,3.8388208472900023,3.8419540504819434
2574,0.002735435919393106,3.839459084420318,3.842528953316319
2575,0.0027358273026528426,3.840078293662439,3.8430832672106194
2576,0.0027362185329793997,3.8406767107447393,3.8436207710679526
2577,0.002736609606585644,3.8412538207842286,3.8441260088711426
2578,0.00273700052162828,3.8418093731741427,3.8446139787324034
2579,0.002737391269319817,3.8423421732036847,3.84508093520435
2580,0.002737781841107364,3.8428510580574655,3.8455267529246338
2581,0.0027381722463816743,3.84333730446304,3.845953892447443
2582,0.0027385625438466725,3.843808893562402,3.846355836794443
2583,0.0027389526477723737,3.8442541698627344,3.846729753856291
2584,0.0027393426355101485,3.8446836497351944,3.8470854971212103
2585,0.0027397324165977692,3.8450850343110523,3.847417258664309
2586,0.002740122070833163,3.8454691725849903,3.847728373100933
2587,0.0027405115101336286,3.8458240891988296,3.848013615988716
2588,0.002740900807721556,3.8461597391645745,3.8482772270307577
2589,0.0027412899573967704,3.846475279532197,3.84852338443661
2590,0.002741678873824756,3.846759108575422,3.848744965035162
2591,0.0027420676417300657,3.847022745092468,3.8489449037495533
2592,0.0027424562502137975,3.847264707313881,3.849122010345284
2593,0.002742844712192423,3.8474867513096096,3.849277591745419
2594,0.00274323300888444,3.8476863236245435,3.849407040391069
2595,0.0027436211397201026,3.8478633467984094,3.8495185795868325
2596,0.002744009104565353,3.8480178026052614,3.849602879514118
2597,0.0027443968948337866,3.8481485236732227,3.849664515190675
2598,0.002744784525687345,3.8482575713568474,3.849707645752065
2599,0.002745171980522965,3.8483426883726564,3.849724741856846
2600,0.002745559259240103,3.8484038610511893,3.849716421760343
2601,0.0027459463693527016,3.8484421109567504,3.8496844445854417
2602,0.0027463333188103897,3.8484585188879694,3.849625354137637
2603,0.0027467200999316526,3.8484520404981097,3.849545478986686
2604,0.0027471067127164918,3.8484226757871713,3.849440323616068
2605,0.0027474931487125602,3.8483692756092243,3.849316436031147
2606,0.0027478794159700305,3.8482929344323584,3.8491665851099857
2607,0.002748265515728938,3.8481938208465793,3.848991532391227
2608,0.002748651440776971,3.8480709542959635,3.8487968695294015
2609,0.0027490372076501637,3.847926582951017,3.848577813298207
2610,0.0027494228011195458,3.8477586363442122,3.848337983649914
2611,0.002749808238592527,3.8475694811147076,3.8480720027833795
2612,0.0027501935145995485,3.8473583736438854,3.847784299384766
2613,0.002750578640240598,3.8471268230401185,3.8474873169725172
2614,0.0027509635309922106,3.8468633378441095,3.8471593265375357
2615,0.002751348272389989,3.8465795471210527,3.8468117255488776
2616,0.0027517328708351937,3.8462763211598956,3.8464389206040845
2617,0.002752117253306522,3.8459437322875543,3.846049875558532
2618,0.002752501508087762,3.845593783201127,3.8456353088237276
2619,0.0027528855555820735,3.8452156522448515,3.845208095017214
2620,0.0027532694792069446,3.844820680513967,3.8447555682762578
2621,0.0027536532106330965,3.844399578243518,3.8442844432220906
2622,0.0027540368429703993,3.843965004264679,3.843785927832584
2623,0.0027544203015821525,3.84350681128171,3.843273627872262
2624,0.0027548035860996975,3.843024949173258,3.8427371382533657
2625,0.0027551867052099817,3.842520598980659,3.8421765143506845
